latitude,longitude,k_value,description
0.0,-147.0,0.0003,Ocean
3.0,-147.0,0.0003,Ocean
6.0,-147.0,0.0003,Ocean
9.0,-147.0,0.0003,Ocean
12.0,-147.0,0.0003,Ocean
15.0,-147.0,0.0003,Ocean
18.0,-147.0,0.0003,Ocean
21.0,-147.0,0.0003,Ocean
24.0,-147.0,0.0003,Ocean
27.0,-147.0,0.0003,Ocean
30.0,-147.0,0.0003,Ocean
33.0,-147.0,0.0003,Ocean
36.0,-147.0,0.0003,Ocean
39.0,-147.0,0.0003,Ocean
42.0,-147.0,0.0003,Ocean
45.0,-147.0,0.0003,Ocean
48.0,-147.0,0.0003,Ocean
51.0,-147.0,0.0003,Ocean
54.0,-147.0,0.0003,Ocean
57.0,-147.0,0.0003,Ocean
60.0,-147.0,0.0003,Ocean
72.0,-147.0,0.0003,Ocean
75.0,-147.0,0.0003,Ocean
78.0,-147.0,0.0003,Ocean
81.0,-147.0,0.0003,Ocean
84.0,-147.0,0.0003,Ocean
87.0,-147.0,0.0003,Ocean
-75.0,-144.0,0.0003,Ocean
-72.0,-144.0,0.0003,Ocean
-69.0,-144.0,0.0003,Ocean
-66.0,-144.0,0.0003,Ocean
-63.0,-144.0,0.0003,Ocean
-60.0,-144.0,0.0003,Ocean
-57.0,-144.0,0.0003,Ocean
-54.0,-144.0,0.0003,Ocean
-51.0,-144.0,0.0003,Ocean
-48.0,-144.0,0.0003,Ocean
-45.0,-144.0,0.0003,Ocean
-42.0,-144.0,0.0003,Ocean
-39.0,-144.0,0.0003,Ocean
-36.0,-144.0,0.0003,Ocean
-33.0,-144.0,0.0003,Ocean
-30.0,-144.0,0.0003,Ocean
-27.0,-144.0,0.0003,Ocean
-24.0,-144.0,0.0003,Ocean
-21.0,-144.0,0.0003,Ocean
-18.0,-144.0,0.0003,Ocean
-15.0,-144.0,0.0003,Ocean
-12.0,-144.0,0.0003,Ocean
-9.0,-144.0,0.0003,Ocean
-6.0,-144.0,0.0003,Ocean
-3.0,-144.0,0.0003,Ocean
0.0,-144.0,0.0003,Ocean
3.0,-144.0,0.0003,Ocean
6.0,-144.0,0.0003,Ocean
9.0,-144.0,0.0003,Ocean
12.0,-144.0,0.0003,Ocean
15.0,-144.0,0.0003,Ocean
18.0,-144.0,0.0003,Ocean
21.0,-144.0,0.0003,Ocean
24.0,-144.0,0.0003,Ocean
27.0,-144.0,0.0003,Ocean
30.0,-144.0,0.0003,Ocean
33.0,-144.0,0.0003,Ocean
36.0,-144.0,0.0003,Ocean
39.0,-144.0,0.0003,Ocean
42.0,-144.0,0.0003,Ocean
45.0,-144.0,0.0003,Ocean
48.0,-144.0,0.0003,Ocean
51.0,-144.0,0.0003,Ocean
54.0,-144.0,0.0003,Ocean
57.0,-144.0,0.0003,Ocean
60.0,-144.0,0.0003,Ocean
72.0,-144.0,0.0003,Ocean
75.0,-144.0,0.0003,Ocean
78.0,-144.0,0.0003,Ocean
81.0,-144.0,0.0003,Ocean
84.0,-144.0,0.0003,Ocean
87.0,-144.0,0.0003,Ocean
-75.0,-141.0,0.0003,Ocean
-72.0,-141.0,0.0003,Ocean
-69.0,-141.0,0.0003,Ocean
-66.0,-141.0,0.0003,Ocean
-63.0,-141.0,0.0003,Ocean
-60.0,-141.0,0.0003,Ocean
-57.0,-141.0,0.0003,Ocean
-54.0,-141.0,0.0003,Ocean
-51.0,-141.0,0.0003,Ocean
-48.0,-141.0,0.0003,Ocean
-45.0,-141.0,0.0003,Ocean
-42.0,-141.0,0.0003,Ocean
-39.0,-141.0,0.0003,Ocean
-36.0,-141.0,0.0003,Ocean
-33.0,-141.0,0.0003,Ocean
-30.0,-141.0,0.0003,Ocean
-27.0,-141.0,0.0003,Ocean
-24.0,-141.0,0.0003,Ocean
-21.0,-141.0,0.0003,Ocean
-18.0,-141.0,0.0003,Ocean
-15.0,-141.0,0.0003,Ocean
-12.0,-141.0,0.0003,Ocean
-9.0,-141.0,0.0003,Ocean
-6.0,-141.0,0.0003,Ocean
-3.0,-141.0,0.0003,Ocean
0.0,-141.0,0.0003,Ocean
